Source: https://www.open.nrw/dataset/jahresubersicht-der-dauerzahlstellen-radverkehr-seit-2012-d;;;;;
;;;;;
location;latitude;longitude;;;
07.01.2021;19:00:00;2;3;11;3
07.01.2021;19:15:00;1;1;11;21
07.01.2021;19:30:00;3;2;11;1
07.01.2021;19:45:00;5;3;12;2
07.01.2021;20:00:00;4;0;5;1
07.01.2021;20:15:00;0;2;4;2
07.01.2021;20:30:00;0;4;5;1
07.01.2021;20:45:00;0;1;2;1
07.01.2021;21:00:00;2;2;4;2
07.01.2021;21:15:00;0;2;4;1
07.01.2021;21:30:00;0;3;3;4
07.01.2021;21:45:00;0;2;1;0
07.01.2021;22:00:00;2;1;2;4
07.01.2021;22:15:00;1;2;3;0
07.01.2021;22:30:00;0;1;1;1
07.01.2021;22:45:00;0;0;0;1
07.01.2021;23:00:00;0;1;0;0
07.01.2021;23:15:00;1;0;0;0
07.01.2021;23:30:00;1;0;0;1
07.01.2021;23:45:00;0;0;0;1
08.01.2021;00:00:00;0;0;0;0
08.01.2021;00:15:00;0;0;1;0
08.01.2021;00:30:00;0;0;1;0
08.01.2021;00:45:00;0;0;0;0
08.01.2021;01:00:00;0;1;0;1
08.01.2021;01:15:00;0;0;0;0
08.01.2021;01:30:00;0;0;0;0
08.01.2021;01:45:00;0;0;0;0
08.01.2021;02:00:00;0;0;0;0
08.01.2021;02:15:00;0;0;0;0
08.01.2021;02:30:00;0;0;0;0
08.01.2021;02:45:00;0;0;0;0
08.01.2021;03:00:00;0;1;0;0
08.01.2021;03:15:00;0;0;0;0
08.01.2021;03:30:00;0;0;0;1
08.01.2021;03:45:00;0;1;0;0
08.01.2021;04:00:00;0;0;0;0
08.01.2021;04:15:00;0;0;0;0
08.01.2021;04:30:00;0;1;0;1
08.01.2021;04:45:00;0;2;0;1
08.01.2021;05:00:00;0;1;2;13
08.01.2021;05:15:00;7;2;1;0
08.01.2021;05:30:00;1;1;2;1
08.01.2021;05:45:00;2;0;1;0
08.01.2021;06:00:00;4;3;1;2
08.01.2021;06:15:00;6;1;5;1
08.01.2021;06:30:00;4;2;4;0
08.01.2021;06:45:00;6;1;5;2
08.01.2021;07:00:00;8;2;5;2
08.01.2021;07:15:00;9;9;7;2
08.01.2021;07:30:00;8;5;14;5
08.01.2021;07:45:00;3;5;9;10
08.01.2021;08:00:00;4;3;20;4
08.01.2021;08:15:00;5;3;14;1
08.01.2021;08:30:00;9;0;12;5
08.01.2021;08:45:00;2;0;16;10
08.01.2021;09:00:00;2;2;16;8
08.01.2021;09:15:00;1;6;11;4
08.01.2021;09:30:00;2;2;11;7
08.01.2021;09:45:00;1;0;12;7
08.01.2021;10:00:00;1;1;3;6
08.01.2021;10:15:00;1;0;7;6
08.01.2021;10:30:00;0;1;6;11
08.01.2021;10:45:00;4;2;10;5
08.01.2021;11:00:00;0;0;18;7
08.01.2021;11:15:00;1;1;3;5
08.01.2021;11:30:00;6;3;13;10
08.01.2021;11:45:00;0;2;11;6
08.01.2021;12:00:00;5;1;7;9
08.01.2021;12:15:00;0;0;11;31
08.01.2021;12:30:00;2;2;14;44
08.01.2021;12:45:00;7;4;16;19
08.01.2021;13:00:00;5;2;17;16
08.01.2021;13:15:00;6;4;14;34
08.01.2021;13:30:00;4;4;16;37
08.01.2021;13:45:00;0;4;14;5
08.01.2021;14:00:00;4;3;15;45
08.01.2021;14:15:00;3;12;18;7
08.01.2021;14:30:00;6;6;19;3
08.01.2021;14:45:00;4;7;14;10
08.01.2021;15:00:00;6;6;13;44
08.01.2021;15:15:00;3;6;12;27
08.01.2021;15:30:00;5;6;11;4
08.01.2021;15:45:00;9;5;13;8
08.01.2021;16:00:00;7;7;10;8
08.01.2021;16:15:00;1;3;13;10
08.01.2021;16:30:00;3;8;12;10
08.01.2021;16:45:00;6;5;15;12
08.01.2021;17:00:00;4;4;9;9
08.01.2021;17:15:00;1;0;9;42
08.01.2021;17:30:00;5;2;20;7
08.01.2021;17:45:00;3;2;14;10
08.01.2021;18:00:00;4;4;23;6
08.01.2021;18:15:00;0;6;17;2
08.01.2021;18:30:00;2;7;10;11
08.01.2021;18:45:00;3;2;11;6
08.01.2021;19:00:00;3;3;14;5
08.01.2021;19:15:00;0;1;10;5
08.01.2021;19:30:00;1;2;7;6
08.01.2021;19:45:00;3;1;3;5
08.01.2021;20:00:00;5;3;15;2
08.01.2021;20:15:00;1;1;8;0
08.01.2021;20:30:00;2;3;3;2
08.01.2021;20:45:00;0;1;3;3
08.01.2021;21:00:00;0;0;1;0
08.01.2021;21:15:00;3;1;3;0
08.01.2021;21:30:00;0;3;2;0
08.01.2021;21:45:00;0;1;0;1
08.01.2021;22:00:00;2;1;4;1
08.01.2021;22:15:00;0;3;6;0
08.01.2021;22:30:00;1;0;0;0
08.01.2021;22:45:00;0;0;1;0
08.01.2021;23:00:00;1;0;2;1
08.01.2021;23:15:00;0;1;2;0
08.01.2021;23:30:00;0;0;0;0
08.01.2021;23:45:00;0;0;1;0
09.01.2021;00:00:00;0;1;1;0
09.01.2021;00:15:00;0;0;0;0
09.01.2021;00:30:00;0;0;4;0
09.01.2021;00:45:00;0;1;0;1
09.01.2021;01:00:00;0;0;2;0
09.01.2021;01:15:00;0;1;3;0
09.01.2021;01:30:00;2;0;1;2
09.01.2021;01:45:00;1;0;0;0
09.01.2021;02:00:00;0;0;1;0
09.01.2021;02:15:00;0;0;0;0
09.01.2021;02:30:00;0;0;0;1
09.01.2021;02:45:00;1;0;0;0
09.01.2021;03:00:00;0;1;0;0
09.01.2021;03:15:00;0;0;0;0
09.01.2021;03:30:00;0;0;0;0
09.01.2021;03:45:00;0;0;0;0
09.01.2021;04:00:00;0;0;0;0
09.01.2021;04:15:00;0;0;1;0
09.01.2021;04:30:00;0;0;2;0
09.01.2021;04:45:00;0;3;0;0
09.01.2021;05:00:00;0;0;1;0
09.01.2021;05:15:00;0;0;0;1
09.01.2021;05:30:00;1;0;0;0
09.01.2021;05:45:00;0;0;2;0
09.01.2021;06:00:00;0;0;0;1
09.01.2021;06:15:00;0;1;2;1
09.01.2021;06:30:00;1;0;1;0
09.01.2021;06:45:00;0;0;0;0
09.01.2021;07:00:00;1;0;1;0
09.01.2021;07:15:00;0;1;1;0
09.01.2021;07:30:00;0;0;1;1
09.01.2021;07:45:00;2;5;2;1
09.01.2021;08:00:00;1;1;0;1
09.01.2021;08:15:00;1;1;1;1
09.01.2021;08:30:00;5;0;7;0
09.01.2021;08:45:00;0;2;1;1
09.01.2021;09:00:00;0;0;2;1
09.01.2021;09:15:00;0;0;6;0
09.01.2021;09:30:00;1;9;5;4
09.01.2021;09:45:00;0;5;6;4
09.01.2021;10:00:00;1;5;6;0
09.01.2021;10:15:00;1;4;5;4
09.01.2021;10:30:00;2;2;8;4
09.01.2021;10:45:00;3;4;7;5
09.01.2021;11:00:00;3;9;11;2
09.01.2021;11:15:00;1;4;11;7
09.01.2021;11:30:00;5;11;12;5
09.01.2021;11:45:00;8;11;12;5
09.01.2021;12:00:00;0;12;9;2
09.01.2021;12:15:00;7;11;14;10
09.01.2021;12:30:00;13;8;15;40
09.01.2021;12:45:00;4;6;14;6
09.01.2021;13:00:00;2;14;11;13
09.01.2021;13:15:00;5;6;14;8
09.01.2021;13:30:00;7;7;10;8
09.01.2021;13:45:00;10;8;15;10
09.01.2021;14:00:00;8;8;9;17
09.01.2021;14:15:00;12;13;16;10
09.01.2021;14:30:00;5;9;11;12
09.01.2021;14:45:00;6;13;11;6
09.01.2021;15:00:00;6;6;17;5
09.01.2021;15:15:00;4;8;21;6
09.01.2021;15:30:00;10;9;13;9
09.01.2021;15:45:00;2;10;8;13
09.01.2021;16:00:00;6;11;14;11
09.01.2021;16:15:00;3;18;12;7
09.01.2021;16:30:00;0;2;17;31
09.01.2021;16:45:00;0;1;18;12
09.01.2021;17:00:00;4;9;12;23
09.01.2021;17:15:00;3;3;19;5
09.01.2021;17:30:00;4;1;6;6
09.01.2021;17:45:00;0;1;9;9
09.01.2021;18:00:00;1;0;10;1
09.01.2021;18:15:00;0;1;7;7
09.01.2021;18:30:00;0;0;5;12
09.01.2021;18:45:00;0;3;6;4
09.01.2021;19:00:00;0;0;9;5
09.01.2021;19:15:00;0;0;6;5
09.01.2021;19:30:00;0;0;3;6
09.01.2021;19:45:00;0;0;5;1
09.01.2021;20:00:00;0;1;3;2
09.01.2021;20:15:00;1;0;1;3
09.01.2021;20:30:00;0;0;5;1
09.01.2021;20:45:00;0;0;6;2
09.01.2021;21:00:00;0;0;2;2
09.01.2021;21:15:00;2;0;1;1
09.01.2021;21:30:00;0;0;0;2
09.01.2021;21:45:00;0;1;1;1
09.01.2021;22:00:00;0;1;0;0
09.01.2021;22:15:00;0;0;3;0
09.01.2021;22:30:00;0;0;2;1
09.01.2021;22:45:00;0;0;2;2
09.01.2021;23:00:00;0;0;1;0
09.01.2021;23:15:00;0;0;0;1
09.01.2021;23:30:00;0;1;0;0
09.01.2021;23:45:00;0;0;0;1
10.01.2021;00:00:00;0;0;0;0
10.01.2021;00:15:00;0;0;3;0
10.01.2021;00:30:00;0;0;0;0
10.01.2021;00:45:00;0;0;1;2
10.01.2021;01:00:00;0;0;2;1
10.01.2021;01:15:00;0;0;2;0
10.01.2021;01:30:00;0;0;1;0
10.01.2021;01:45:00;0;0;5;2
10.01.2021;02:00:00;0;1;2;0
10.01.2021;02:15:00;0;0;0;0
10.01.2021;02:30:00;0;0;0;0
10.01.2021;02:45:00;0;0;0;1
10.01.2021;03:00:00;0;0;1;1
10.01.2021;03:15:00;0;0;0;0
10.01.2021;03:30:00;0;0;0;0
10.01.2021;03:45:00;0;0;0;3
10.01.2021;04:00:00;0;0;0;0
10.01.2021;04:15:00;0;0;0;0
10.01.2021;04:30:00;0;0;0;0
10.01.2021;04:45:00;0;0;0;0
10.01.2021;05:00:00;0;0;0;0
10.01.2021;05:15:00;0;0;0;0
10.01.2021;05:30:00;0;0;0;0
10.01.2021;05:45:00;0;0;0;0
10.01.2021;06:00:00;0;0;0;0
10.01.2021;06:15:00;0;0;0;0
10.01.2021;06:30:00;0;0;0;0
10.01.2021;06:45:00;0;0;1;1
10.01.2021;07:00:00;2;0;0;0
10.01.2021;07:15:00;0;1;1;0
10.01.2021;07:30:00;1;1;1;0
10.01.2021;07:45:00;0;0;1;0
10.01.2021;08:00:00;0;2;0;0
10.01.2021;08:15:00;0;7;1;0
10.01.2021;08:30:00;1;7;1;0
10.01.2021;08:45:00;2;1;2;1
10.01.2021;09:00:00;0;3;3;3
10.01.2021;09:15:00;1;2;1;0
10.01.2021;09:30:00;2;3;2;1
10.01.2021;09:45:00;1;0;8;2
10.01.2021;10:00:00;7;5;6;1
10.01.2021;10:15:00;1;4;3;2
10.01.2021;10:30:00;9;3;2;3
10.01.2021;10:45:00;0;5;8;3
10.01.2021;11:00:00;4;9;8;2
10.01.2021;11:15:00;10;7;10;3
10.01.2021;11:30:00;6;7;12;4
10.01.2021;11:45:00;5;1;11;1
10.01.2021;12:00:00;4;16;8;3
10.01.2021;12:15:00;10;18;10;6
10.01.2021;12:30:00;14;6;16;18
10.01.2021;12:45:00;8;19;14;10
10.01.2021;13:00:00;13;12;19;7
10.01.2021;13:15:00;15;7;14;8
10.01.2021;13:30:00;9;23;16;5
10.01.2021;13:45:00;13;19;20;15
10.01.2021;14:00:00;8;22;17;8
10.01.2021;14:15:00;11;10;14;23
10.01.2021;14:30:00;22;22;25;14
10.01.2021;14:45:00;14;32;22;25
10.01.2021;15:00:00;16;31;28;7
10.01.2021;15:15:00;14;19;29;10
10.01.2021;15:30:00;15;15;31;8
10.01.2021;15:45:00;15;14;18;32
10.01.2021;16:00:00;12;19;14;11
10.01.2021;16:15:00;16;14;28;59
10.01.2021;16:30:00;9;7;19;17
10.01.2021;16:45:00;13;8;22;7
10.01.2021;17:00:00;13;15;10;10
10.01.2021;17:15:00;0;1;15;6
10.01.2021;17:30:00;7;2;15;23
10.01.2021;17:45:00;3;3;9;6
10.01.2021;18:00:00;2;0;5;3
10.01.2021;18:15:00;2;2;4;1
10.01.2021;18:30:00;1;0;5;7
10.01.2021;18:45:00;1;2;10;3
10.01.2021;19:00:00;1;0;6;3
10.01.2021;19:15:00;0;0;4;1
10.01.2021;19:30:00;0;4;2;1
10.01.2021;19:45:00;0;0;5;0
10.01.2021;20:00:00;0;1;3;0
10.01.2021;20:15:00;0;1;1;0
10.01.2021;20:30:00;0;1;5;3
10.01.2021;20:45:00;0;1;3;0
10.01.2021;21:00:00;0;0;1;3
10.01.2021;21:15:00;0;2;0;1
10.01.2021;21:30:00;0;0;2;1
10.01.2021;21:45:00;0;0;2;1
10.01.2021;22:00:00;0;0;0;0
10.01.2021;22:15:00;0;0;0;1
10.01.2021;22:30:00;0;0;2;0
10.01.2021;22:45:00;0;0;1;1
10.01.2021;23:00:00;1;0;0;0
10.01.2021;23:15:00;0;1;2;1
10.01.2021;23:30:00;2;0;4;2
10.01.2021;23:45:00;0;0;0;0
11.01.2021;00:00:00;0;0;0;1
11.01.2021;00:15:00;0;0;0;0
11.01.2021;00:30:00;0;0;1;1
11.01.2021;00:45:00;0;0;0;0
11.01.2021;01:00:00;0;0;0;0
11.01.2021;01:15:00;0;0;0;0
11.01.2021;01:30:00;0;0;0;0
11.01.2021;01:45:00;0;0;0;0
11.01.2021;02:00:00;0;0;0;1
11.01.2021;02:15:00;0;0;0;0
11.01.2021;02:30:00;0;0;0;0
11.01.2021;02:45:00;0;0;0;0
11.01.2021;03:00:00;0;1;0;0
11.01.2021;03:15:00;0;0;1;0
11.01.2021;03:30:00;0;0;0;0
11.01.2021;03:45:00;0;0;1;0
11.01.2021;04:00:00;0;0;0;0
11.01.2021;04:15:00;0;0;0;0
11.01.2021;04:30:00;0;1;0;0
11.01.2021;04:45:00;0;1;0;2
11.01.2021;05:00:00;1;2;1;1
11.01.2021;05:15:00;7;3;3;0
11.01.2021;05:30:00;4;6;4;2
11.01.2021;05:45:00;3;4;2;0
11.01.2021;06:00:00;4;2;3;4
11.01.2021;06:15:00;7;3;4;3
11.01.2021;06:30:00;5;8;4;2
11.01.2021;06:45:00;8;5;10;0
11.01.2021;07:00:00;8;6;9;6
11.01.2021;07:15:00;9;4;15;6
11.01.2021;07:30:00;13;8;22;5
11.01.2021;07:45:00;13;6;28;15
11.01.2021;08:00:00;7;3;35;21
11.01.2021;08:15:00;9;4;30;12
11.01.2021;08:30:00;10;7;27;17
11.01.2021;08:45:00;7;5;37;16
11.01.2021;09:00:00;4;4;19;9
11.01.2021;09:15:00;1;2;12;9
11.01.2021;09:30:00;3;2;12;6
11.01.2021;09:45:00;2;4;14;10
11.01.2021;10:00:00;1;1;15;10
11.01.2021;10:15:00;2;5;9;8
11.01.2021;10:30:00;1;2;11;11
11.01.2021;10:45:00;1;1;20;7
11.01.2021;11:00:00;2;4;11;15
11.01.2021;11:15:00;7;2;12;13
11.01.2021;11:30:00;5;2;9;6
11.01.2021;11:45:00;1;3;9;10
11.01.2021;12:00:00;2;5;13;3
11.01.2021;12:15:00;4;2;15;11
11.01.2021;12:30:00;6;4;12;14
11.01.2021;12:45:00;2;3;21;2
11.01.2021;13:00:00;4;4;17;4
11.01.2021;13:15:00;3;8;14;13
11.01.2021;13:30:00;6;2;13;10
11.01.2021;13:45:00;2;4;23;7
11.01.2021;14:00:00;2;3;28;8
11.01.2021;14:15:00;6;5;13;8
11.01.2021;14:30:00;10;3;20;6
11.01.2021;14:45:00;8;12;14;12
11.01.2021;15:00:00;9;7;14;10
11.01.2021;15:15:00;9;5;24;13
11.01.2021;15:30:00;4;4;16;11
11.01.2021;15:45:00;4;9;14;26
11.01.2021;16:00:00;11;12;26;14
11.01.2021;16:15:00;10;15;35;9
11.01.2021;16:30:00;10;13;17;60
11.01.2021;16:45:00;6;7;20;10
11.01.2021;17:00:00;7;9;15;7
11.01.2021;17:15:00;5;9;20;35
11.01.2021;17:30:00;8;8;23;7
11.01.2021;17:45:00;9;5;20;7
11.01.2021;18:00:00;4;8;22;8
11.01.2021;18:15:00;3;1;23;10
11.01.2021;18:30:00;8;6;19;6
11.01.2021;18:45:00;7;2;12;8
11.01.2021;19:00:00;4;5;19;3
11.01.2021;19:15:00;3;1;20;7
11.01.2021;19:30:00;2;5;10;3
11.01.2021;19:45:00;1;1;8;2
11.01.2021;20:00:00;1;3;10;5
11.01.2021;20:15:00;0;1;11;3
11.01.2021;20:30:00;0;0;5;3
11.01.2021;20:45:00;0;3;2;5
11.01.2021;21:00:00;2;1;2;1
11.01.2021;21:15:00;1;0;5;2
11.01.2021;21:30:00;0;4;3;3
11.01.2021;21:45:00;0;0;2;3
11.01.2021;22:00:00;1;1;1;1
11.01.2021;22:15:00;0;1;4;10
11.01.2021;22:30:00;0;2;2;3
11.01.2021;22:45:00;0;0;0;0
11.01.2021;23:00:00;0;0;2;0
11.01.2021;23:15:00;0;0;2;2
11.01.2021;23:30:00;0;0;1;6
11.01.2021;23:45:00;0;1;5;3
12.01.2021;00:00:00;1;0;0;5
12.01.2021;00:15:00;0;0;1;1
12.01.2021;00:30:00;0;0;3;0
12.01.2021;00:45:00;1;0;0;0
12.01.2021;01:00:00;0;1;0;0
12.01.2021;01:15:00;0;0;0;0
12.01.2021;01:30:00;0;0;0;6
12.01.2021;01:45:00;0;0;1;0
12.01.2021;02:00:00;0;0;0;0
12.01.2021;02:15:00;0;0;0;0
12.01.2021;02:30:00;0;0;0;1
12.01.2021;02:45:00;0;0;0;0
12.01.2021;03:00:00;0;2;0;0
12.01.2021;03:15:00;0;0;1;0
12.01.2021;03:30:00;0;0;0;0
12.01.2021;03:45:00;0;0;0;1
12.01.2021;04:00:00;0;0;0;0
12.01.2021;04:15:00;0;0;0;1
12.01.2021;04:30:00;0;1;0;1
12.01.2021;04:45:00;2;3;0;0
12.01.2021;05:00:00;0;1;3;0
12.01.2021;05:15:00;3;2;0;0
12.01.2021;05:30:00;3;3;0;1
12.01.2021;05:45:00;1;2;1;2
12.01.2021;06:00:00;4;2;2;3
12.01.2021;06:15:00;5;4;1;1
12.01.2021;06:30:00;5;9;2;0
12.01.2021;06:45:00;4;2;7;2
12.01.2021;07:00:00;8;5;8;2
12.01.2021;07:15:00;6;5;12;4
12.01.2021;07:30:00;7;10;5;2
12.01.2021;07:45:00;4;6;9;4
12.01.2021;08:00:00;5;3;15;7
12.01.2021;08:15:00;6;4;13;6
12.01.2021;08:30:00;6;0;13;9
12.01.2021;08:45:00;2;2;15;7
12.01.2021;09:00:00;1;0;10;3
12.01.2021;09:15:00;2;4;7;7
12.01.2021;09:30:00;0;2;5;1
12.01.2021;09:45:00;0;0;6;4
12.01.2021;10:00:00;0;0;5;3
12.01.2021;10:15:00;1;0;7;1
12.01.2021;10:30:00;1;1;4;7
12.01.2021;10:45:00;2;0;6;2
12.01.2021;11:00:00;1;5;2;3
12.01.2021;11:15:00;0;3;3;0
12.01.2021;11:30:00;0;3;6;3
12.01.2021;11:45:00;0;4;1;2
12.01.2021;12:00:00;1;2;7;4
12.01.2021;12:15:00;1;3;1;5
12.01.2021;12:30:00;1;4;6;5
12.01.2021;12:45:00;2;2;10;8
12.01.2021;13:00:00;3;2;10;8
12.01.2021;13:15:00;2;1;11;7
12.01.2021;13:30:00;2;4;13;5
12.01.2021;13:45:00;2;7;8;8
12.01.2021;14:00:00;4;5;6;4
12.01.2021;14:15:00;3;5;9;12
12.01.2021;14:30:00;8;4;12;3
12.01.2021;14:45:00;5;4;14;4
12.01.2021;15:00:00;8;7;15;5
12.01.2021;15:15:00;1;6;18;10
12.01.2021;15:30:00;8;15;19;8
12.01.2021;15:45:00;10;14;18;7
12.01.2021;16:00:00;7;14;22;8
12.01.2021;16:15:00;2;16;15;11
12.01.2021;16:30:00;3;9;16;7
12.01.2021;16:45:00;8;13;17;20
12.01.2021;17:00:00;9;7;24;9
12.01.2021;17:15:00;6;7;21;6
12.01.2021;17:30:00;7;3;20;10
12.01.2021;17:45:00;2;8;22;12
12.01.2021;18:00:00;5;6;23;7
12.01.2021;18:15:00;8;5;14;31
12.01.2021;18:30:00;4;5;16;32
12.01.2021;18:45:00;0;5;14;21
12.01.2021;19:00:00;2;4;14;75
12.01.2021;19:15:00;1;7;8;12
12.01.2021;19:30:00;2;3;7;3
12.01.2021;19:45:00;3;1;10;7
12.01.2021;20:00:00;2;2;7;2
12.01.2021;20:15:00;0;3;6;0
12.01.2021;20:30:00;3;0;4;2
12.01.2021;20:45:00;0;1;5;3
12.01.2021;21:00:00;1;3;3;4
12.01.2021;21:15:00;2;0;1;0
12.01.2021;21:30:00;2;0;4;0
12.01.2021;21:45:00;1;0;0;1
12.01.2021;22:00:00;2;0;4;2
12.01.2021;22:15:00;0;2;3;0
12.01.2021;22:30:00;0;4;0;0
12.01.2021;22:45:00;0;0;2;1
12.01.2021;23:00:00;0;0;3;0
12.01.2021;23:15:00;0;0;2;0
12.01.2021;23:30:00;0;1;0;0
12.01.2021;23:45:00;1;0;2;0
13.01.2021;00:00:00;0;0;1;0
13.01.2021;00:15:00;1;0;1;14
13.01.2021;00:30:00;0;0;3;0
13.01.2021;00:45:00;1;0;0;0
13.01.2021;01:00:00;0;0;1;0
13.01.2021;01:15:00;0;1;0;0
13.01.2021;01:30:00;0;0;0;0
13.01.2021;01:45:00;0;0;0;0
13.01.2021;02:00:00;0;0;0;0
13.01.2021;02:15:00;0;0;0;0
13.01.2021;02:30:00;0;0;0;0
13.01.2021;02:45:00;0;0;0;0
13.01.2021;03:00:00;0;2;0;0
13.01.2021;03:15:00;0;0;2;0
13.01.2021;03:30:00;0;0;0;0
13.01.2021;03:45:00;0;0;0;37
13.01.2021;04:00:00;0;0;0;0
13.01.2021;04:15:00;0;0;0;3
13.01.2021;04:30:00;0;2;0;0
13.01.2021;04:45:00;0;3;1;3
13.01.2021;05:00:00;1;3;0;0
13.01.2021;05:15:00;2;2;0;2
13.01.2021;05:30:00;7;5;2;1
13.01.2021;05:45:00;2;4;0;0
13.01.2021;06:00:00;7;1;5;4
13.01.2021;06:15:00;5;7;1;3
13.01.2021;06:30:00;5;4;7;0
13.01.2021;06:45:00;10;4;9;3
13.01.2021;07:00:00;13;5;9;5
13.01.2021;07:15:00;7;6;19;5
13.01.2021;07:30:00;6;8;20;7
13.01.2021;07:45:00;4;4;27;13
13.01.2021;08:00:00;8;5;18;7
13.01.2021;08:15:00;12;6;15;12
13.01.2021;08:30:00;9;5;26;19
13.01.2021;08:45:00;7;3;28;20
13.01.2021;09:00:00;6;4;22;13
13.01.2021;09:15:00;2;8;17;11
13.01.2021;09:30:00;1;2;16;8
13.01.2021;09:45:00;1;3;18;12
13.01.2021;10:00:00;2;2;12;12
13.01.2021;10:15:00;0;2;13;5
13.01.2021;10:30:00;4;7;9;10
13.01.2021;10:45:00;5;4;11;6
13.01.2021;11:00:00;3;5;13;6
13.01.2021;11:15:00;3;8;12;11
13.01.2021;11:30:00;3;8;9;5
13.01.2021;11:45:00;2;7;17;10
13.01.2021;12:00:00;6;6;15;4
13.01.2021;12:15:00;5;2;15;7
13.01.2021;12:30:00;7;6;10;6
13.01.2021;12:45:00;2;5;22;13
13.01.2021;13:00:00;9;2;18;11
13.01.2021;13:15:00;4;6;14;8
13.01.2021;13:30:00;7;5;23;6
13.01.2021;13:45:00;4;12;17;25
13.01.2021;14:00:00;4;4;19;11
13.01.2021;14:15:00;7;11;14;7
13.01.2021;14:30:00;12;9;12;6
13.01.2021;14:45:00;10;13;18;16
13.01.2021;15:00:00;3;11;29;44
13.01.2021;15:15:00;8;11;26;9
13.01.2021;15:30:00;8;16;21;12
13.01.2021;15:45:00;11;10;18;9
13.01.2021;16:00:00;13;6;29;67
13.01.2021;16:15:00;10;9;17;9
13.01.2021;16:30:00;5;16;19;12
13.01.2021;16:45:00;15;11;20;19
13.01.2021;17:00:00;12;3;27;72
13.01.2021;17:15:00;12;6;19;27
13.01.2021;17:30:00;4;10;22;24
13.01.2021;17:45:00;8;5;16;9
13.01.2021;18:00:00;9;8;23;12
13.01.2021;18:15:00;5;3;28;10
13.01.2021;18:30:00;5;4;17;8
13.01.2021;18:45:00;0;3;11;8
13.01.2021;19:00:00;1;9;20;5
13.01.2021;19:15:00;3;1;18;7
13.01.2021;19:30:00;3;2;11;5
13.01.2021;19:45:00;4;4;8;1
13.01.2021;20:00:00;0;1;11;8
13.01.2021;20:15:00;1;2;5;3
13.01.2021;20:30:00;1;4;7;1
13.01.2021;20:45:00;0;3;4;2
13.01.2021;21:00:00;2;1;2;2
13.01.2021;21:15:00;0;0;3;1
13.01.2021;21:30:00;0;1;2;2
13.01.2021;21:45:00;2;1;1;2
13.01.2021;22:00:00;1;0;0;1
13.01.2021;22:15:00;2;1;1;1
13.01.2021;22:30:00;0;2;2;0
13.01.2021;22:45:00;0;1;3;1
13.01.2021;23:00:00;0;0;1;1
13.01.2021;23:15:00;2;0;3;0
13.01.2021;23:30:00;0;2;3;1
13.01.2021;23:45:00;0;2;3;1
14.01.2021;00:00:00;1;0;0;0
14.01.2021;00:15:00;0;0;0;0
14.01.2021;00:30:00;0;0;1;0
14.01.2021;00:45:00;0;0;0;0
14.01.2021;01:00:00;0;0;1;0
14.01.2021;01:15:00;0;0;0;1
14.01.2021;01:30:00;0;0;0;1
14.01.2021;01:45:00;0;0;0;0
14.01.2021;02:00:00;0;2;0;1
14.01.2021;02:15:00;0;0;1;0
14.01.2021;02:30:00;0;0;1;0
14.01.2021;02:45:00;0;0;0;0
14.01.2021;03:00:00;0;0;0;1
14.01.2021;03:15:00;0;2;2;0
14.01.2021;03:30:00;0;0;0;1
14.01.2021;03:45:00;0;0;0;0
14.01.2021;04:00:00;0;0;0;0
14.01.2021;04:15:00;0;1;0;0
14.01.2021;04:30:00;0;2;0;0
14.01.2021;04:45:00;1;1;0;0
14.01.2021;05:00:00;2;3;1;1
14.01.2021;05:15:00;4;4;0;0
14.01.2021;05:30:00;5;6;1;1
14.01.2021;05:45:00;2;1;3;3
14.01.2021;06:00:00;7;4;4;5
14.01.2021;06:15:00;7;6;6;2
14.01.2021;06:30:00;3;3;5;2
14.01.2021;06:45:00;5;4;13;4
14.01.2021;07:00:00;11;8;6;3
14.01.2021;07:15:00;9;7;12;6
14.01.2021;07:30:00;9;9;17;6
14.01.2021;07:45:00;9;8;21;15
14.01.2021;08:00:00;9;4;27;9
14.01.2021;08:15:00;11;5;24;13
14.01.2021;08:30:00;3;4;21;15
14.01.2021;08:45:00;7;4;33;18
14.01.2021;09:00:00;4;2;18;15
14.01.2021;09:15:00;3;3;14;7
14.01.2021;09:30:00;2;5;19;7
14.01.2021;09:45:00;1;0;15;9
14.01.2021;10:00:00;1;5;13;5
14.01.2021;10:15:00;2;2;10;13
14.01.2021;10:30:00;1;4;15;9
14.01.2021;10:45:00;2;7;13;5
14.01.2021;11:00:00;2;3;8;2
14.01.2021;11:15:00;4;4;14;3
14.01.2021;11:30:00;1;1;17;6
14.01.2021;11:45:00;6;2;13;11
14.01.2021;12:00:00;5;9;14;2
14.01.2021;12:15:00;4;7;17;5
14.01.2021;12:30:00;5;7;13;8
14.01.2021;12:45:00;5;7;15;9
14.01.2021;13:00:00;1;8;13;10
14.01.2021;13:15:00;10;3;18;10
14.01.2021;13:30:00;6;8;17;14
14.01.2021;13:45:00;9;8;16;7
14.01.2021;14:00:00;7;7;14;13
14.01.2021;14:15:00;12;7;23;7
14.01.2021;14:30:00;10;8;15;5
14.01.2021;14:45:00;4;9;30;20
14.01.2021;15:00:00;9;1;34;12
14.01.2021;15:15:00;3;6;24;9
14.01.2021;15:30:00;6;9;21;9
14.01.2021;15:45:00;10;10;33;13
14.01.2021;16:00:00;15;14;27;22
14.01.2021;16:15:00;14;10;22;193
14.01.2021;16:30:00;9;12;23;6
